Order_ID,Date,Region,SKU,Channel,Price,Quantity,Revenue,Profit,Customer_Type,Return_Flag
RHYS-1855,2024-10-01,Bengaluru,Streetwear Hoodie,Website,600,1,600,306.0,Returning,0
RHYS-1856,2024-12-13,Pune,Dragon Tee,Website,550,1,550,280.5,Returning,0
RHYS-1857,2024-04-11,Mumbai,College Pop Tee,College Stall,550,1,550,280.5,New,0
RHYS-1858,2024-06-25,Hyderabad,Classic Black Tee,Website,550,1,550,280.5,New,0
RHYS-1859,2024-05-13,Mumbai,Minimal Logo Tee,Website,600,1,600,306.0,Returning,0
RHYS-1860,2024-08-13,Hyderabad,Dragon Tee,Website,550,1,550,280.5,New,0
RHYS-1861,2024-06-15,Bengaluru,Dragon Tee,College Stall,650,1,650,331.5,New,0
RHYS-1862,2024-07-17,Pune,Streetwear Hoodie,Website,650,1,650,331.5,Returning,0
RHYS-1863,2024-12-21,Hyderabad,Dragon Tee,Website,650,1,650,331.5,New,0
RHYS-1864,2024-10-23,Mumbai,Dragon Tee,Website,600,2,1200,612.0,New,0
RHYS-1865,2024-04-13,Hyderabad,Streetwear Hoodie,Website,650,1,650,331.5,Returning,0
RHYS-1866,2024-10-15,Mumbai,Streetwear Hoodie,Website,550,1,550,280.5,New,0
RHYS-1867,2024-10-05,Pune,College Pop Tee,Website,650,1,650,331.5,New,0
RHYS-1868,2025-02-25,Bengaluru,Classic Black Tee,Website,550,1,550,280.5,New,0
RHYS-1869,2024-12-30,Pune,Dragon Tee,College Stall,550,1,550,280.5,New,0
RHYS-1870,2024-09-06,Hyderabad,Dragon Tee,Website,600,1,600,306.0,Returning,0
RHYS-1871,2024-12-17,Bengaluru,College Pop Tee,College Stall,600,1,600,306.0,New,0
RHYS-1872,2024-05-26,Bengaluru,College Pop Tee,College Stall,600,1,600,306.0,New,0
RHYS-1873,2024-11-21,Mumbai,Classic Black Tee,Website,650,1,650,331.5,Returning,0
RHYS-1874,2024-12-27,Hyderabad,Minimal Logo Tee,Website,650,1,650,331.5,New,0
RHYS-1875,2024-11-30,Pune,College Pop Tee,College Stall,650,1,650,331.5,Returning,0
RHYS-1876,2024-10-30,Bengaluru,Streetwear Hoodie,Website,600,2,1200,612.0,New,0
RHYS-1877,2024-08-08,Mumbai,Dragon Tee,Website,700,1,700,357.0,Returning,0
RHYS-1878,2024-11-02,Mumbai,Classic Black Tee,Website,650,1,650,331.5,New,0
RHYS-1879,2024-06-30,Hyderabad,Streetwear Hoodie,College Stall,550,1,550,280.5,New,0
RHYS-1880,2024-11-21,Hyderabad,Streetwear Hoodie,Website,700,1,700,357.0,New,0
RHYS-1881,2024-04-27,Mumbai,College Pop Tee,Website,650,1,650,331.5,Returning,0
RHYS-1882,2024-08-12,Hyderabad,Classic Black Tee,Website,550,2,1100,561.0,New,0
RHYS-1883,2024-10-21,Bengaluru,Streetwear Hoodie,Website,650,2,1300,663.0,New,0
RHYS-1884,2024-06-07,Mumbai,Dragon Tee,Website,600,1,600,306.0,Returning,0
RHYS-1885,2024-12-24,Mumbai,Dragon Tee,College Stall,550,1,550,280.5,New,0
RHYS-1886,2025-01-10,Bengaluru,Dragon Tee,Website,550,2,1100,561.0,New,0
RHYS-1887,2024-09-09,Hyderabad,Dragon Tee,Website,550,1,550,280.5,New,0
RHYS-1888,2024-10-09,Pune,College Pop Tee,Website,550,1,550,280.5,Returning,0
RHYS-1889,2024-09-10,Bengaluru,College Pop Tee,College Stall,550,1,550,280.5,Returning,0
RHYS-1890,2024-05-23,Hyderabad,Minimal Logo Tee,Website,650,1,650,331.5,New,0
RHYS-1891,2024-12-04,Pune,Minimal Logo Tee,College Stall,550,1,550,280.5,Returning,0
RHYS-1892,2024-05-26,Hyderabad,Streetwear Hoodie,Website,600,1,600,306.0,Returning,0
RHYS-1893,2024-05-24,Hyderabad,Classic Black Tee,College Stall,650,1,650,331.5,New,0
RHYS-1894,2025-02-06,Mumbai,Minimal Logo Tee,Website,650,1,650,331.5,New,0
RHYS-1895,2024-06-22,Hyderabad,Minimal Logo Tee,College Stall,650,2,1300,663.0,New,0
RHYS-1896,2024-11-17,Mumbai,College Pop Tee,Website,650,1,650,331.5,Returning,0
RHYS-1897,2024-06-08,Bengaluru,Streetwear Hoodie,Website,700,1,700,357.0,New,0
RHYS-1898,2024-06-22,Pune,Dragon Tee,College Stall,600,2,1200,612.0,Returning,0
RHYS-1899,2024-11-29,Mumbai,Classic Black Tee,Website,550,1,550,280.5,Returning,0
RHYS-1900,2024-12-17,Mumbai,Dragon Tee,Website,650,1,650,331.5,New,0
RHYS-1901,2024-05-31,Mumbai,Dragon Tee,College Stall,600,2,1200,612.0,New,0
RHYS-1902,2024-03-12,Hyderabad,Streetwear Hoodie,College Stall,600,1,600,306.0,New,0
RHYS-1903,2025-01-30,Mumbai,Minimal Logo Tee,College Stall,650,1,650,331.5,New,0
RHYS-1904,2024-12-20,Hyderabad,Classic Black Tee,Website,650,1,650,331.5,Returning,0
RHYS-1905,2024-07-24,Mumbai,Dragon Tee,Website,650,1,650,331.5,New,0
RHYS-1906,2025-02-18,Hyderabad,College Pop Tee,Website,700,1,700,357.0,Returning,0
RHYS-1907,2024-08-26,Hyderabad,Streetwear Hoodie,Website,650,1,650,331.5,New,0
RHYS-1908,2024-08-11,Bengaluru,Minimal Logo Tee,Website,600,1,600,306.0,New,0
RHYS-1909,2025-01-11,Bengaluru,College Pop Tee,Website,700,1,700,357.0,New,0
RHYS-1910,2024-12-16,Pune,Classic Black Tee,Website,550,1,550,280.5,Returning,0
RHYS-1911,2025-01-18,Bengaluru,College Pop Tee,College Stall,550,1,550,280.5,New,0
RHYS-1912,2024-07-31,Mumbai,Minimal Logo Tee,Website,600,1,600,306.0,New,0
RHYS-1913,2024-08-02,Bengaluru,Classic Black Tee,College Stall,600,2,1200,612.0,Returning,0
RHYS-1914,2024-11-17,Pune,College Pop Tee,Website,550,1,550,280.5,New,0
RHYS-1915,2024-12-18,Hyderabad,Streetwear Hoodie,Website,650,1,650,331.5,New,0
RHYS-1916,2024-10-07,Pune,College Pop Tee,College Stall,550,1,550,280.5,Returning,1
RHYS-1917,2024-08-17,Mumbai,Classic Black Tee,Website,600,1,600,306.0,Returning,0
RHYS-1918,2024-04-11,Hyderabad,Minimal Logo Tee,College Stall,700,1,700,357.0,New,0
RHYS-1919,2025-02-11,Mumbai,Classic Black Tee,College Stall,600,1,600,306.0,New,0
RHYS-1920,2025-02-14,Mumbai,Streetwear Hoodie,Website,600,1,600,306.0,New,0
RHYS-1921,2024-08-16,Bengaluru,Minimal Logo Tee,College Stall,600,2,1200,612.0,New,0
RHYS-1922,2025-01-17,Bengaluru,Dragon Tee,Website,650,1,650,331.5,Returning,0
RHYS-1923,2024-05-18,Bengaluru,Dragon Tee,Website,650,1,650,331.5,New,0
RHYS-1924,2024-07-26,Pune,Dragon Tee,Website,600,1,600,306.0,New,0
RHYS-1925,2024-08-19,Mumbai,Minimal Logo Tee,College Stall,550,1,550,280.5,New,0
RHYS-1926,2024-07-29,Mumbai,Dragon Tee,College Stall,600,2,1200,612.0,New,0
RHYS-1927,2024-10-19,Bengaluru,College Pop Tee,Website,550,1,550,280.5,New,0
RHYS-1928,2025-01-14,Mumbai,Streetwear Hoodie,Website,650,1,650,331.5,New,0
RHYS-1929,2024-03-11,Bengaluru,Streetwear Hoodie,Website,650,1,650,331.5,New,0
RHYS-1930,2024-06-07,Mumbai,College Pop Tee,Website,550,1,550,280.5,New,0
RHYS-1931,2025-01-29,Mumbai,Minimal Logo Tee,Website,550,1,550,280.5,New,0
RHYS-1932,2024-12-04,Hyderabad,Minimal Logo Tee,Website,600,1,600,306.0,Returning,1
RHYS-1933,2024-06-02,Mumbai,Minimal Logo Tee,Website,550,2,1100,561.0,Returning,1
RHYS-1934,2024-05-04,Bengaluru,Dragon Tee,College Stall,600,2,1200,612.0,New,0
RHYS-1935,2024-03-12,Mumbai,Minimal Logo Tee,Website,650,1,650,331.5,Returning,0
RHYS-1936,2024-10-15,Pune,Minimal Logo Tee,College Stall,650,1,650,331.5,New,0
RHYS-1937,2024-06-21,Mumbai,Streetwear Hoodie,Website,650,1,650,331.5,New,0
RHYS-1938,2024-03-28,Bengaluru,Minimal Logo Tee,College Stall,550,1,550,280.5,New,0
RHYS-1939,2024-08-04,Mumbai,Dragon Tee,Website,650,1,650,331.5,New,0
RHYS-1940,2024-11-14,Hyderabad,Dragon Tee,College Stall,600,1,600,306.0,New,1
RHYS-1941,2024-03-18,Hyderabad,Streetwear Hoodie,College Stall,600,1,600,306.0,Returning,0
RHYS-1942,2025-01-24,Mumbai,Classic Black Tee,College Stall,600,1,600,306.0,Returning,0
RHYS-1943,2024-12-26,Bengaluru,Streetwear Hoodie,Website,650,1,650,331.5,New,0
RHYS-1944,2024-07-10,Bengaluru,Minimal Logo Tee,Website,600,1,600,306.0,New,0
RHYS-1945,2024-03-22,Bengaluru,Dragon Tee,College Stall,650,1,650,331.5,New,0
RHYS-1946,2024-07-23,Bengaluru,College Pop Tee,College Stall,550,2,1100,561.0,Returning,0
RHYS-1947,2024-05-03,Mumbai,Dragon Tee,Website,600,1,600,306.0,Returning,0
RHYS-1948,2024-05-16,Bengaluru,Classic Black Tee,College Stall,650,1,650,331.5,New,0
RHYS-1949,2024-10-14,Mumbai,Dragon Tee,College Stall,600,1,600,306.0,New,0
RHYS-1950,2024-11-22,Mumbai,Minimal Logo Tee,Website,650,1,650,331.5,Returning,0
RHYS-1951,2024-07-12,Hyderabad,Dragon Tee,Website,650,1,650,331.5,New,0
RHYS-1952,2024-11-13,Bengaluru,College Pop Tee,Website,600,1,600,306.0,New,0
RHYS-1953,2025-01-26,Pune,Dragon Tee,Website,600,1,600,306.0,New,0
RHYS-1954,2025-01-03,Hyderabad,Classic Black Tee,Website,600,1,600,306.0,New,0
RHYS-1955,2024-12-19,Bengaluru,Dragon Tee,Website,650,2,1300,663.0,New,0
RHYS-1956,2025-01-19,Mumbai,Dragon Tee,Website,550,1,550,280.5,New,0
RHYS-1957,2024-12-31,Hyderabad,Dragon Tee,Website,650,1,650,331.5,Returning,0
RHYS-1958,2024-09-27,Pune,Dragon Tee,College Stall,600,1,600,306.0,New,0
RHYS-1959,2024-07-22,Bengaluru,Dragon Tee,College Stall,550,2,1100,561.0,New,0
RHYS-1960,2024-10-09,Bengaluru,College Pop Tee,Website,600,1,600,306.0,Returning,0
RHYS-1961,2024-06-11,Mumbai,Dragon Tee,Website,650,2,1300,663.0,New,0
RHYS-1962,2024-12-06,Bengaluru,Classic Black Tee,Website,600,2,1200,612.0,New,0
RHYS-1963,2024-08-24,Bengaluru,Minimal Logo Tee,Website,650,1,650,331.5,Returning,0
RHYS-1964,2025-02-20,Mumbai,Dragon Tee,College Stall,650,1,650,331.5,New,0
RHYS-1965,2024-12-14,Hyderabad,Dragon Tee,College Stall,550,1,550,280.5,New,0
RHYS-1966,2025-02-11,Pune,Streetwear Hoodie,College Stall,600,1,600,306.0,Returning,0
RHYS-1967,2024-08-02,Pune,College Pop Tee,Website,650,1,650,331.5,New,0
RHYS-1968,2024-11-09,Bengaluru,Classic Black Tee,Website,600,1,600,306.0,Returning,1
RHYS-1969,2024-06-29,Mumbai,Classic Black Tee,Website,650,1,650,331.5,Returning,0
RHYS-1970,2024-07-09,Pune,Classic Black Tee,College Stall,600,1,600,306.0,New,0
RHYS-1971,2024-06-07,Mumbai,Classic Black Tee,Website,700,2,1400,714.0,New,0
RHYS-1972,2024-08-25,Bengaluru,Dragon Tee,Website,700,2,1400,714.0,New,0
RHYS-1973,2024-09-16,Bengaluru,Streetwear Hoodie,College Stall,600,1,600,306.0,Returning,1
RHYS-1974,2024-08-21,Pune,Minimal Logo Tee,College Stall,600,1,600,306.0,Returning,0
RHYS-1975,2024-04-02,Hyderabad,Minimal Logo Tee,Website,700,1,700,357.0,Returning,0
RHYS-1976,2024-07-05,Mumbai,Classic Black Tee,Website,600,1,600,306.0,New,0
RHYS-1977,2024-05-07,Bengaluru,Minimal Logo Tee,College Stall,600,1,600,306.0,New,0
RHYS-1978,2024-09-08,Mumbai,Minimal Logo Tee,College Stall,600,1,600,306.0,New,0
RHYS-1979,2024-05-24,Hyderabad,Minimal Logo Tee,Website,650,1,650,331.5,New,0
RHYS-1980,2024-09-11,Mumbai,Dragon Tee,Website,600,1,600,306.0,New,0
RHYS-1981,2024-08-11,Hyderabad,Dragon Tee,Website,550,1,550,280.5,Returning,0
RHYS-1982,2024-07-16,Bengaluru,Dragon Tee,Website,650,1,650,331.5,New,0
RHYS-1983,2025-02-11,Bengaluru,College Pop Tee,Website,650,1,650,331.5,Returning,0
RHYS-1984,2024-07-04,Bengaluru,Dragon Tee,Website,650,1,650,331.5,New,0
RHYS-1985,2025-01-30,Mumbai,College Pop Tee,Website,600,2,1200,612.0,Returning,0
RHYS-1986,2024-09-02,Mumbai,Minimal Logo Tee,Website,650,1,650,331.5,New,0
RHYS-1987,2024-06-21,Hyderabad,Streetwear Hoodie,Website,700,1,700,357.0,New,0
RHYS-1988,2024-12-17,Pune,Dragon Tee,Website,650,1,650,331.5,New,0
RHYS-1989,2024-05-20,Pune,Dragon Tee,College Stall,650,1,650,331.5,New,0
RHYS-1990,2024-09-10,Mumbai,Dragon Tee,Website,600,1,600,306.0,Returning,0
RHYS-1991,2024-08-07,Pune,Dragon Tee,Website,650,1,650,331.5,Returning,0
RHYS-1992,2025-01-28,Pune,College Pop Tee,Website,650,1,650,331.5,New,1
RHYS-1993,2024-11-01,Mumbai,Minimal Logo Tee,Website,700,1,700,357.0,New,0
RHYS-1994,2024-03-13,Mumbai,Streetwear Hoodie,Website,550,1,550,280.5,Returning,0
RHYS-1995,2024-12-14,Hyderabad,Dragon Tee,Website,550,2,1100,561.0,Returning,0
RHYS-1996,2024-06-27,Pune,Dragon Tee,Website,600,1,600,306.0,New,0
RHYS-1997,2024-03-11,Bengaluru,College Pop Tee,College Stall,650,1,650,331.5,New,0
RHYS-1998,2024-05-05,Pune,Dragon Tee,Website,650,1,650,331.5,New,0
RHYS-1999,2024-05-24,Bengaluru,Minimal Logo Tee,Website,600,1,600,306.0,Returning,0
RHYS-2000,2024-12-23,Mumbai,Classic Black Tee,Website,600,1,600,306.0,New,0
RHYS-2001,2024-09-06,Hyderabad,Streetwear Hoodie,Website,600,1,600,306.0,New,0
RHYS-2002,2024-05-02,Mumbai,Dragon Tee,Website,650,2,1300,663.0,New,0
RHYS-2003,2025-02-17,Pune,Minimal Logo Tee,Website,650,1,650,331.5,New,0
RHYS-2004,2024-12-29,Mumbai,Classic Black Tee,Website,650,1,650,331.5,New,0
RHYS-2005,2024-04-05,Hyderabad,Dragon Tee,Website,600,1,600,306.0,Returning,0
RHYS-2006,2025-02-17,Pune,Dragon Tee,Website,600,1,600,306.0,New,0
RHYS-2007,2024-11-24,Mumbai,Dragon Tee,Website,600,1,600,306.0,New,0
RHYS-2008,2025-01-02,Hyderabad,Streetwear Hoodie,College Stall,600,1,600,306.0,Returning,1
RHYS-2009,2024-06-08,Bengaluru,Minimal Logo Tee,Website,600,1,600,306.0,New,0
RHYS-2010,2025-02-26,Mumbai,Dragon Tee,College Stall,650,2,1300,663.0,New,0
RHYS-2011,2024-11-10,Mumbai,Classic Black Tee,Website,600,1,600,306.0,New,0
RHYS-2012,2024-06-06,Bengaluru,College Pop Tee,Website,600,1,600,306.0,Returning,0
RHYS-2013,2024-07-21,Hyderabad,Minimal Logo Tee,College Stall,600,1,600,306.0,Returning,0
RHYS-2014,2024-03-26,Mumbai,Dragon Tee,College Stall,700,2,1400,714.0,New,0
RHYS-2015,2024-12-21,Mumbai,Minimal Logo Tee,Website,550,1,550,280.5,New,0
RHYS-2016,2024-09-15,Mumbai,College Pop Tee,Website,600,1,600,306.0,Returning,0
RHYS-2017,2024-12-27,Hyderabad,Dragon Tee,Website,600,1,600,306.0,New,0
RHYS-2018,2024-10-10,Hyderabad,Minimal Logo Tee,Website,650,1,650,331.5,New,0
RHYS-2019,2025-01-24,Bengaluru,Dragon Tee,Website,700,1,700,357.0,Returning,0
RHYS-2020,2024-11-20,Bengaluru,Minimal Logo Tee,College Stall,650,1,650,331.5,Returning,0
RHYS-2021,2025-02-20,Mumbai,Minimal Logo Tee,Website,650,1,650,331.5,Returning,0
RHYS-2022,2024-11-18,Bengaluru,Streetwear Hoodie,Website,600,1,600,306.0,Returning,0
RHYS-2023,2024-04-26,Hyderabad,Minimal Logo Tee,Website,650,1,650,331.5,New,0
RHYS-2024,2024-07-25,Mumbai,College Pop Tee,College Stall,650,1,650,331.5,Returning,1
RHYS-2025,2024-08-26,Hyderabad,Minimal Logo Tee,Website,650,1,650,331.5,New,0
RHYS-2026,2024-06-03,Pune,Streetwear Hoodie,Website,600,1,600,306.0,New,0
RHYS-2027,2024-11-23,Bengaluru,Dragon Tee,College Stall,700,2,1400,714.0,New,0
RHYS-2028,2024-05-23,Pune,College Pop Tee,Website,550,1,550,280.5,New,0
RHYS-2029,2024-07-14,Mumbai,College Pop Tee,College Stall,600,1,600,306.0,New,0
RHYS-2030,2024-06-10,Mumbai,Minimal Logo Tee,Website,600,1,600,306.0,New,0
RHYS-2031,2024-05-23,Bengaluru,Dragon Tee,Website,700,1,700,357.0,Returning,0
RHYS-2032,2024-08-26,Hyderabad,Dragon Tee,Website,600,1,600,306.0,Returning,0
RHYS-2033,2024-08-08,Pune,Dragon Tee,College Stall,550,1,550,280.5,Returning,0
RHYS-2034,2024-06-28,Hyderabad,Minimal Logo Tee,Website,700,1,700,357.0,New,0
RHYS-2035,2024-05-03,Pune,Minimal Logo Tee,Website,600,2,1200,612.0,New,1
RHYS-2036,2024-12-04,Pune,Streetwear Hoodie,Website,600,1,600,306.0,New,0
RHYS-2037,2024-11-05,Pune,Dragon Tee,Website,600,1,600,306.0,New,0
RHYS-2038,2024-12-04,Bengaluru,College Pop Tee,Website,650,1,650,331.5,Returning,0
RHYS-2039,2024-12-11,Hyderabad,Dragon Tee,Website,600,1,600,306.0,Returning,0
RHYS-2040,2024-12-10,Bengaluru,Minimal Logo Tee,Website,550,1,550,280.5,New,1
RHYS-2041,2025-01-01,Pune,Streetwear Hoodie,College Stall,550,1,550,280.5,Returning,0
RHYS-2042,2024-05-20,Bengaluru,College Pop Tee,College Stall,650,1,650,331.5,Returning,0
RHYS-2043,2024-06-10,Mumbai,College Pop Tee,College Stall,550,1,550,280.5,New,0
RHYS-2044,2024-10-11,Mumbai,Streetwear Hoodie,College Stall,600,1,600,306.0,New,0
RHYS-2045,2025-02-15,Pune,Dragon Tee,Website,600,1,600,306.0,Returning,0
RHYS-2046,2024-12-24,Hyderabad,Dragon Tee,Website,600,1,600,306.0,New,0
RHYS-2047,2024-10-21,Mumbai,Streetwear Hoodie,College Stall,550,1,550,280.5,New,0
RHYS-2048,2024-07-20,Mumbai,Dragon Tee,Website,550,1,550,280.5,New,0
RHYS-2049,2024-12-14,Mumbai,College Pop Tee,Website,550,1,550,280.5,New,0
RHYS-2050,2024-05-30,Bengaluru,Classic Black Tee,Website,600,2,1200,612.0,New,0
RHYS-2051,2024-12-08,Hyderabad,Dragon Tee,College Stall,650,2,1300,663.0,New,0
RHYS-2052,2024-09-05,Bengaluru,Minimal Logo Tee,Website,600,1,600,306.0,New,1
RHYS-2053,2025-01-27,Mumbai,Classic Black Tee,Website,650,1,650,331.5,New,0
RHYS-2054,2025-02-03,Pune,Dragon Tee,College Stall,650,1,650,331.5,New,0
RHYS-2055,2024-04-20,Bengaluru,Streetwear Hoodie,Website,650,1,650,331.5,New,0
RHYS-2056,2025-01-12,Hyderabad,Dragon Tee,College Stall,600,1,600,306.0,New,0
RHYS-2057,2024-10-05,Bengaluru,Dragon Tee,Website,600,1,600,306.0,New,0
RHYS-2058,2024-11-26,Mumbai,Classic Black Tee,College Stall,650,1,650,331.5,New,0
RHYS-2059,2025-01-04,Mumbai,College Pop Tee,Website,600,1,600,306.0,Returning,0
RHYS-2060,2025-01-10,Bengaluru,Classic Black Tee,Website,650,1,650,331.5,New,0
RHYS-2061,2024-10-02,Pune,College Pop Tee,Website,700,1,700,357.0,New,1
RHYS-2062,2024-04-08,Bengaluru,Dragon Tee,Website,600,1,600,306.0,New,0
RHYS-2063,2024-07-27,Pune,Minimal Logo Tee,College Stall,650,1,650,331.5,New,0
RHYS-2064,2024-06-10,Bengaluru,Dragon Tee,Website,550,1,550,280.5,New,0
RHYS-2065,2025-01-28,Hyderabad,Minimal Logo Tee,Website,600,1,600,306.0,New,0
RHYS-2066,2024-06-16,Bengaluru,Classic Black Tee,College Stall,550,1,550,280.5,New,1
RHYS-2067,2024-03-19,Pune,Classic Black Tee,Website,700,1,700,357.0,New,0
RHYS-2068,2024-10-29,Mumbai,Dragon Tee,College Stall,600,1,600,306.0,New,0
RHYS-2069,2025-01-15,Hyderabad,Minimal Logo Tee,Website,700,1,700,357.0,Returning,0
RHYS-2070,2024-03-16,Bengaluru,Dragon Tee,College Stall,600,1,600,306.0,New,0
RHYS-2071,2024-09-14,Mumbai,Dragon Tee,Website,600,1,600,306.0,New,0
RHYS-2072,2024-10-10,Hyderabad,Minimal Logo Tee,Website,550,1,550,280.5,Returning,0
RHYS-2073,2024-06-21,Pune,Minimal Logo Tee,Website,600,1,600,306.0,New,0
RHYS-2074,2024-07-12,Mumbai,Classic Black Tee,Website,650,2,1300,663.0,New,0
RHYS-2075,2024-03-22,Bengaluru,Dragon Tee,Website,650,1,650,331.5,New,0
RHYS-2076,2024-08-16,Pune,Dragon Tee,Website,550,1,550,280.5,Returning,0
RHYS-2077,2024-10-28,Pune,Minimal Logo Tee,Website,550,1,550,280.5,New,0
RHYS-2078,2025-01-23,Pune,Minimal Logo Tee,Website,600,1,600,306.0,Returning,0
RHYS-2079,2024-06-08,Hyderabad,Dragon Tee,Website,650,1,650,331.5,Returning,0
RHYS-2080,2024-12-10,Bengaluru,College Pop Tee,Website,700,2,1400,714.0,New,0
RHYS-2081,2024-07-06,Pune,Streetwear Hoodie,Website,600,1,600,306.0,Returning,0
RHYS-2082,2024-06-07,Bengaluru,Dragon Tee,Website,600,1,600,306.0,New,0
RHYS-2083,2024-12-28,Mumbai,Streetwear Hoodie,Website,700,1,700,357.0,New,0
RHYS-2084,2024-11-08,Mumbai,Classic Black Tee,College Stall,550,1,550,280.5,New,0
RHYS-2085,2024-03-21,Mumbai,Streetwear Hoodie,Website,550,1,550,280.5,Returning,0
RHYS-2086,2024-12-24,Bengaluru,Dragon Tee,College Stall,650,1,650,331.5,Returning,0
RHYS-2087,2024-11-22,Bengaluru,Dragon Tee,Website,650,1,650,331.5,New,0
RHYS-2088,2024-09-15,Mumbai,College Pop Tee,College Stall,600,1,600,306.0,New,0
RHYS-2089,2024-11-11,Pune,Dragon Tee,College Stall,600,1,600,306.0,Returning,0
RHYS-2090,2024-07-25,Bengaluru,Streetwear Hoodie,College Stall,550,1,550,280.5,Returning,0
RHYS-2091,2024-03-17,Hyderabad,Dragon Tee,Website,700,2,1400,714.0,Returning,0
RHYS-2092,2024-12-05,Mumbai,Dragon Tee,College Stall,600,1,600,306.0,New,0
RHYS-2093,2024-04-11,Mumbai,Classic Black Tee,College Stall,700,1,700,357.0,New,0
RHYS-2094,2025-01-15,Hyderabad,Dragon Tee,Website,600,1,600,306.0,New,0
RHYS-2095,2024-12-07,Mumbai,Dragon Tee,Website,550,2,1100,561.0,New,0
RHYS-2096,2025-01-23,Mumbai,Dragon Tee,College Stall,600,1,600,306.0,New,0
RHYS-2097,2025-02-02,Bengaluru,Classic Black Tee,Website,600,1,600,306.0,New,0
RHYS-2098,2024-07-06,Mumbai,Minimal Logo Tee,Website,550,1,550,280.5,Returning,0
RHYS-2099,2024-05-21,Bengaluru,Classic Black Tee,Website,650,1,650,331.5,New,0
RHYS-2100,2024-10-23,Mumbai,Streetwear Hoodie,College Stall,650,1,650,331.5,New,0
RHYS-2101,2024-08-25,Hyderabad,Dragon Tee,Website,600,1,600,306.0,New,0
RHYS-2102,2024-06-23,Bengaluru,College Pop Tee,Website,600,1,600,306.0,New,0
RHYS-2103,2024-06-03,Mumbai,Dragon Tee,Website,700,2,1400,714.0,New,0
RHYS-2104,2025-01-21,Bengaluru,Classic Black Tee,College Stall,600,1,600,306.0,New,0
RHYS-2105,2024-05-28,Bengaluru,College Pop Tee,College Stall,550,1,550,280.5,New,0
RHYS-2106,2024-06-26,Bengaluru,Classic Black Tee,Website,700,2,1400,714.0,New,0
RHYS-2107,2025-02-05,Pune,Dragon Tee,Website,600,1,600,306.0,New,0
RHYS-2108,2024-04-15,Bengaluru,Dragon Tee,Website,600,1,600,306.0,New,0
RHYS-2109,2024-11-12,Mumbai,Streetwear Hoodie,College Stall,600,1,600,306.0,Returning,1
RHYS-2110,2024-05-24,Bengaluru,College Pop Tee,College Stall,650,1,650,331.5,New,0
RHYS-2111,2025-02-12,Hyderabad,Dragon Tee,Website,600,1,600,306.0,New,0
RHYS-2112,2024-07-11,Mumbai,Streetwear Hoodie,Website,600,1,600,306.0,Returning,0
RHYS-2113,2024-06-11,Pune,Dragon Tee,Website,600,1,600,306.0,Returning,0
RHYS-2114,2024-07-12,Bengaluru,Dragon Tee,College Stall,550,1,550,280.5,New,0
RHYS-2115,2024-10-27,Mumbai,Dragon Tee,College Stall,550,1,550,280.5,Returning,0
RHYS-2116,2024-09-06,Hyderabad,College Pop Tee,College Stall,600,1,600,306.0,Returning,0
RHYS-2117,2024-12-08,Bengaluru,Minimal Logo Tee,Website,650,1,650,331.5,New,1
RHYS-2118,2024-06-24,Hyderabad,Streetwear Hoodie,College Stall,600,1,600,306.0,Returning,0
RHYS-2119,2024-05-05,Hyderabad,Dragon Tee,Website,550,1,550,280.5,Returning,1
RHYS-2120,2025-02-04,Bengaluru,Streetwear Hoodie,College Stall,650,1,650,331.5,New,0
RHYS-2121,2024-04-24,Mumbai,College Pop Tee,College Stall,600,1,600,306.0,New,0
RHYS-2122,2025-01-18,Pune,Classic Black Tee,College Stall,600,1,600,306.0,Returning,0
RHYS-2123,2024-04-05,Hyderabad,Minimal Logo Tee,College Stall,550,1,550,280.5,New,0
RHYS-2124,2025-01-19,Mumbai,Dragon Tee,Website,600,2,1200,612.0,Returning,0
RHYS-2125,2024-06-01,Bengaluru,College Pop Tee,Website,600,1,600,306.0,New,0
RHYS-2126,2024-08-22,Bengaluru,Streetwear Hoodie,College Stall,600,1,600,306.0,Returning,0
RHYS-2127,2024-06-25,Pune,College Pop Tee,College Stall,550,1,550,280.5,New,0
RHYS-2128,2025-01-15,Hyderabad,Dragon Tee,Website,550,1,550,280.5,New,0
RHYS-2129,2024-06-12,Hyderabad,Dragon Tee,Website,600,1,600,306.0,New,1
RHYS-2130,2025-02-22,Pune,Classic Black Tee,Website,650,1,650,331.5,New,0
RHYS-2131,2024-08-05,Mumbai,Dragon Tee,Website,650,1,650,331.5,New,0
RHYS-2132,2025-01-30,Mumbai,Minimal Logo Tee,Website,600,1,600,306.0,New,0
RHYS-2133,2024-05-10,Mumbai,Dragon Tee,Website,600,1,600,306.0,Returning,0
RHYS-2134,2024-05-08,Mumbai,Minimal Logo Tee,Website,700,1,700,357.0,Returning,0
RHYS-2135,2024-03-12,Hyderabad,Classic Black Tee,Website,600,1,600,306.0,New,0
RHYS-2136,2024-10-12,Hyderabad,College Pop Tee,College Stall,550,1,550,280.5,Returning,0
RHYS-2137,2025-02-07,Mumbai,Streetwear Hoodie,Website,650,2,1300,663.0,New,0
RHYS-2138,2025-01-29,Hyderabad,College Pop Tee,College Stall,700,1,700,357.0,Returning,0
RHYS-2139,2024-04-02,Bengaluru,College Pop Tee,Website,600,1,600,306.0,New,0
RHYS-2140,2024-04-06,Bengaluru,College Pop Tee,College Stall,550,1,550,280.5,New,0
